Ano,RA,Ano ingresso,Fase_num,Fase_label,Idade,Gênero,Instituição de ensino,Pedra,INDE,IAA,IEG,IPS,IPP,IDA,Mat,Por,Ing,IPV,IAN,Defasagem,Faixa_defasagem
2022,RA-146,2022,4,Fase 4,15,Feminino,Escola Pública,AMETISTA,7.947,8.3,9.2,7.5,8.053999999999997,7.9,6.3,7.3,10.0,8.208,5.0,-1,Moderada
2022,RA-147,2022,4,Fase 4,14,Feminino,Escola Pública,AMETISTA,7.541,8.3,7.7,7.5,7.510000000000003,6.1,5.8,4.8,7.7,7.25,10.0,0,Em fase
2022,RA-148,2022,4,Fase 4,14,Masculino,Escola Pública,AMETISTA,7.894,9.2,7.9,10.0,7.923999999999998,5.3,4.7,6.3,5.0,7.708,10.0,0,Em fase
2022,RA-149,2022,4,Fase 4,15,Feminino,Escola Pública,AGATA,6.323,9.2,6.5,7.5,6.280000000000001,5.0,4.0,6.0,,6.125,5.0,-1,Moderada
2022,RA-150,2020,4,Fase 4,16,Feminino,Escola Pública,AGATA,6.962,9.6,6.3,6.9,7.053999999999991,6.9,5.3,6.7,8.6,7.333,5.0,-2,Moderada
2022,RA-151,2020,4,Fase 4,16,Feminino,Escola Pública,AMETISTA,7.563,8.8,7.5,6.9,7.413999999999996,8.3,7.3,8.0,9.5,7.958,5.0,-2,Moderada
2022,RA-152,2022,4,Fase 4,16,Feminino,Escola Pública,AGATA,6.712,8.3,7.0,7.5,6.735999999999995,6.5,4.0,7.0,8.5,6.292,5.0,-2,Moderada
2022,RA-153,2018,4,Fase 4,14,Feminino,Rede Decisão,AMETISTA,7.535,7.9,8.2,5.0,7.434000000000003,6.6,3.3,7.7,8.8,7.708,10.0,0,Em fase
2022,RA-154,2017,4,Fase 4,15,Masculino,Escola Pública,AGATA,6.073,8.3,6.1,6.3,7.263999999999999,4.0,3.7,6.2,2.1,6.833,5.0,-1,Moderada
2022,RA-155,2022,4,Fase 4,16,Masculino,Escola Pública,AMETISTA,7.051,10.0,8.3,7.5,7.343999999999999,5.2,4.3,6.8,4.3,6.833,5.0,-2,Moderada
2022,RA-156,2018,4,Fase 4,15,Masculino,Escola Pública,AMETISTA,7.357,10.0,8.3,9.4,8.186,4.4,4.7,6.5,2.1,7.792,5.0,-1,Moderada
2022,RA-157,2018,4,Fase 4,12,Feminino,Rede Decisão,TOPAZIO,8.317,7.5,10.0,6.3,7.385999999999999,7.7,7.0,7.5,8.7,8.292,10.0,1,Em fase
2022,RA-158,2017,4,Fase 4,17,Feminino,Rede Decisão,AMETISTA,7.302,7.9,9.8,5.6,7.969999999999997,6.6,5.0,6.7,8.1,8.125,2.5,-3,Severa
2022,RA-159,2021,4,Fase 4,15,Feminino,Escola Pública,AGATA,6.49,8.3,8.1,5.6,7.484000000000002,4.7,4.3,5.8,3.9,6.458,5.0,-1,Moderada
2022,RA-160,2021,4,Fase 4,15,Feminino,Escola Pública,AGATA,6.746,7.5,7.2,5.6,7.860000000000005,5.3,2.7,6.0,7.1,8.25,5.0,-1,Moderada
2022,RA-161,2018,4,Fase 4,11,Feminino,Rede Decisão,AMETISTA,7.957,7.9,9.1,5.6,7.904,6.9,5.3,6.8,8.5,8.083,10.0,2,Em fase
2022,RA-162,2021,4,Fase 4,14,Feminino,Escola Pública,AMETISTA,7.215,6.7,8.5,7.5,6.865999999999994,5.5,4.7,5.5,6.4,6.542,10.0,0,Em fase
2022,RA-163,2021,4,Fase 4,15,Feminino,Escola Pública,AGATA,6.797,8.8,7.9,5.6,6.3700000000000045,6.7,6.5,6.3,7.4,6.5,5.0,-1,Moderada
2022,RA-164,2018,4,Fase 4,16,Masculino,Escola Pública,AGATA,6.776,8.3,7.3,5.6,6.844000000000001,6.5,4.7,6.5,8.3,7.208,5.0,-2,Moderada
2022,RA-165,2017,4,Fase 4,14,Feminino,Rede Decisão,TOPAZIO,8.063,7.1,9.8,5.6,8.130000000000006,7.6,5.3,7.8,9.7,7.5,10.0,0,Em fase
2022,RA-166,2020,4,Fase 4,14,Masculino,Escola Pública,TOPAZIO,8.253,9.2,9.0,6.3,7.746000000000004,8.1,7.0,7.2,10.0,7.542,10.0,0,Em fase
2022,RA-167,2018,4,Fase 4,16,Feminino,Rede Decisão,AMETISTA,7.798,9.2,9.7,5.6,7.314000000000007,7.9,9.3,8.0,6.3,7.833,5.0,-2,Moderada
2022,RA-168,2018,4,Fase 4,15,Feminino,Rede Decisão,AGATA,6.917,7.9,8.3,6.3,7.403999999999993,5.9,4.7,8.2,5.0,7.083,5.0,-1,Moderada
2022,RA-169,2018,4,Fase 4,15,Feminino,Escola Pública,QUARTZO,5.159,7.5,5.1,6.3,6.605999999999996,3.2,1.3,4.5,3.8,4.792,5.0,-1,Moderada
2022,RA-170,2018,4,Fase 4,14,Feminino,Rede Decisão,AGATA,7.007,8.3,9.2,5.6,6.385999999999994,4.9,3.7,6.7,4.3,5.792,10.0,0,Em fase
2022,RA-171,2022,4,Fase 4,16,Masculino,Escola Pública,AGATA,6.581,7.5,6.8,7.5,7.460000000000004,5.5,3.0,8.0,,6.875,5.0,-2,Moderada
2022,RA-172,2018,4,Fase 4,14,Feminino,Rede Decisão,TOPAZIO,8.673,9.2,8.9,9.4,7.895999999999992,7.3,6.0,7.7,8.1,8.917,10.0,0,Em fase
2022,RA-173,2019,4,Fase 4,17,Masculino,Rede Decisão,AMETISTA,7.816,8.3,9.2,6.9,7.759999999999989,7.9,9.0,7.5,7.1,9.25,2.5,-3,Severa
2022,RA-174,2019,4,Fase 4,15,Feminino,Escola Pública,AGATA,6.075,7.9,6.2,7.5,7.065999999999999,4.4,4.0,5.3,3.8,6.042,5.0,-1,Moderada
2022,RA-175,2018,4,Fase 4,15,Feminino,Rede Decisão,AGATA,6.75,8.3,9.2,5.6,6.734000000000009,5.9,4.7,7.2,5.9,5.833,5.0,-1,Moderada
2022,RA-176,2018,3,Fase 3,13,Feminino,Rede Decisão,TOPAZIO,8.427,9.6,9.1,5.6,8.903999999999996,6.9,5.1,6.8,8.7,9.083,10.0,0,Em fase
2022,RA-177,2022,3,Fase 3,13,Feminino,Escola Pública,AMETISTA,7.424,7.9,8.8,4.4,6.823999999999986,6.8,6.0,7.5,,6.958,10.0,0,Em fase
2022,RA-178,2016,3,Fase 3,13,Feminino,Rede Decisão,AGATA,7.025,0.0,8.8,4.4,8.734000000000002,6.3,6.2,5.3,7.3,8.458,10.0,0,Em fase
2022,RA-179,2022,3,Fase 3,12,Masculino,Escola Pública,AMETISTA,7.993,7.5,9.2,7.5,8.246000000000002,6.1,3.7,6.7,8.0,8.042,10.0,0,Em fase
2022,RA-180,2018,3,Fase 3,12,Masculino,Rede Decisão,TOPAZIO,8.442,9.2,8.3,6.3,8.870000000000005,8.1,7.7,8.3,8.3,8.625,10.0,0,Em fase
2022,RA-181,2019,3,Fase 3,13,Feminino,Rede Decisão,TOPAZIO,8.623,9.2,9.5,8.8,8.713999999999986,6.8,6.8,7.3,6.2,8.458,10.0,0,Em fase
2022,RA-182,2021,3,Fase 3,16,Feminino,Escola Pública,AGATA,6.328,7.5,8.0,7.5,7.664,4.1,1.3,5.7,5.4,6.958,2.5,-3,Severa
2022,RA-183,2022,3,Fase 3,13,Feminino,Escola Pública,AMETISTA,7.3,8.3,8.8,7.5,7.499999999999991,3.8,0.0,7.5,,7.25,10.0,0,Em fase
2022,RA-184,2019,3,Fase 3,16,Masculino,Escola Pública,AMETISTA,7.28,8.8,7.7,7.5,8.199999999999994,7.2,5.0,7.3,9.3,8.0,2.5,-3,Severa
2022,RA-185,2021,3,Fase 3,15,Masculino,Escola Pública,AGATA,6.615,7.9,7.7,7.5,7.599999999999998,4.5,3.3,5.7,4.5,6.875,5.0,-2,Moderada
2022,RA-186,2019,3,Fase 3,13,Feminino,Escola Pública,AMETISTA,7.832,8.3,8.5,7.5,7.319999999999993,6.6,6.0,5.7,8.0,7.5,10.0,0,Em fase
2022,RA-187,2019,3,Fase 3,12,Feminino,Rede Decisão,AMETISTA,7.928,8.8,8.9,7.5,7.745999999999995,5.8,5.3,7.2,4.8,7.917,10.0,0,Em fase
2022,RA-188,2021,3,Fase 3,14,Masculino,Escola Pública,QUARTZO,5.307,0.0,6.1,7.5,7.804000000000002,2.7,3.0,3.2,2.0,7.583,5.0,-1,Moderada
2022,RA-189,2018,3,Fase 3,14,Masculino,Rede Decisão,AMETISTA,7.629,10.0,9.7,5.0,7.823999999999991,7.2,6.3,7.2,8.0,7.333,5.0,-1,Moderada
2022,RA-190,2022,3,Fase 3,13,Feminino,Escola Pública,AMETISTA,7.335,6.7,6.9,8.8,6.950000000000003,6.3,5.0,7.5,,7.25,10.0,0,Em fase
2022,RA-191,2019,3,Fase 3,13,Masculino,Rede Decisão,TOPAZIO,8.74,10.0,9.4,8.8,8.399999999999999,7.2,8.0,7.2,6.3,8.5,10.0,0,Em fase
2022,RA-192,2021,3,Fase 3,15,Masculino,Escola Pública,QUARTZO,4.932,8.8,3.6,7.5,6.003999999999996,2.7,1.7,4.7,1.7,4.708,5.0,-2,Moderada
2022,RA-193,2016,3,Fase 3,12,Masculino,Rede Decisão,TOPAZIO,8.155,9.2,8.9,5.6,8.549999999999995,6.7,5.0,6.3,8.7,8.5,10.0,0,Em fase
2022,RA-194,2022,3,Fase 3,14,Feminino,Escola Pública,QUARTZO,4.265,0.0,6.2,5.0,6.349999999999993,3.2,3.7,5.8,0.0,3.75,5.0,-1,Moderada
2022,RA-195,2017,3,Fase 3,13,Feminino,Rede Decisão,AMETISTA,8.017,8.8,9.2,5.0,8.869999999999996,6.3,6.8,6.3,5.8,8.25,10.0,0,Em fase
2022,RA-196,2018,3,Fase 3,12,Masculino,Rede Decisão,TOPAZIO,8.124,9.2,9.1,7.5,8.890000000000011,5.1,4.0,6.0,5.3,8.625,10.0,0,Em fase
2022,RA-197,2021,3,Fase 3,13,Feminino,Rede Decisão,TOPAZIO,8.218,8.8,9.7,4.4,8.39599999999999,7.3,6.0,7.5,8.3,8.292,10.0,0,Em fase
2022,RA-198,2017,3,Fase 3,13,Masculino,Escola Pública,QUARTZO,5.554,0.0,6.2,5.0,7.023999999999999,4.6,5.2,5.8,2.8,5.958,10.0,0,Em fase
2022,RA-199,2022,3,Fase 3,13,Masculino,Escola Pública,AMETISTA,7.564,8.3,7.1,7.5,7.724000000000002,7.5,5.7,7.8,9.0,6.458,10.0,0,Em fase
2022,RA-200,2018,3,Fase 3,15,Masculino,Escola JP II,QUARTZO,5.705,7.9,5.6,4.4,7.716000000000003,5.5,4.7,5.0,6.8,4.917,5.0,-2,Moderada
2022,RA-201,2021,3,Fase 3,15,Feminino,Escola Pública,AMETISTA,7.078,7.9,7.3,7.5,7.696000000000005,6.5,6.0,7.2,6.3,7.542,5.0,-2,Moderada
2022,RA-202,2017,3,Fase 3,14,Feminino,Escola Pública,QUARTZO,5.201,0.0,5.2,4.4,7.575999999999992,5.4,6.3,5.8,4.2,6.917,5.0,-1,Moderada
2022,RA-203,2021,3,Fase 3,14,Feminino,Escola Pública,QUARTZO,5.669,8.8,4.3,7.5,7.439999999999998,2.8,2.3,3.5,2.5,6.875,5.0,-1,Moderada
2022,RA-204,2019,3,Fase 3,13,Feminino,Escola Pública,AGATA,6.943,7.9,6.7,4.4,7.513999999999985,7.4,5.3,8.5,8.5,5.708,10.0,0,Em fase
2022,RA-205,2020,3,Fase 3,14,Masculino,Escola Pública,QUARTZO,5.372,9.6,3.8,7.5,6.153999999999993,4.1,5.7,1.7,5.0,4.833,5.0,-1,Moderada
2022,RA-206,2022,3,Fase 3,12,Feminino,Escola Pública,AMETISTA,7.101,8.3,8.8,7.5,7.275999999999998,5.0,4.0,6.0,,5.167,10.0,0,Em fase
2022,RA-207,2021,3,Fase 3,16,Masculino,Escola Pública,QUARTZO,4.936,0.0,4.8,7.5,6.743999999999994,5.8,5.3,4.0,8.0,5.708,2.5,-3,Severa
2022,RA-208,2018,3,Fase 3,14,Masculino,Escola Pública,AGATA,6.667,7.5,7.1,7.5,7.435999999999998,6.1,5.0,7.5,5.8,6.417,5.0,-1,Moderada
2022,RA-209,2019,3,Fase 3,14,Masculino,Escola Pública,QUARTZO,4.499,0.0,4.8,5.6,5.289999999999995,6.0,5.0,5.2,7.8,3.75,5.0,-1,Moderada
2022,RA-210,2022,3,Fase 3,14,Masculino,Escola Pública,QUARTZO,4.44,0.0,5.1,7.5,6.0660000000000025,3.4,2.7,5.3,2.3,4.417,5.0,-1,Moderada
2022,RA-211,2021,3,Fase 3,13,Masculino,Escola Pública,TOPAZIO,8.465,9.2,8.8,7.5,8.233999999999995,7.6,6.7,7.5,8.5,8.458,10.0,0,Em fase
2022,RA-212,2022,3,Fase 3,14,Masculino,Escola Pública,AMETISTA,7.268,9.6,8.4,7.5,7.463999999999986,6.2,4.8,5.8,7.8,6.958,5.0,-1,Moderada
2022,RA-213,2022,3,Fase 3,13,Masculino,Escola Pública,AMETISTA,7.209,9.6,8.7,7.5,6.923999999999992,3.5,5.0,2.0,,6.833,10.0,0,Em fase
2022,RA-214,2022,3,Fase 3,15,Masculino,Escola Pública,QUARTZO,4.87,0.0,6.1,7.5,5.149999999999997,4.3,5.0,3.5,,5.125,5.0,-2,Moderada
2022,RA-215,2021,3,Fase 3,13,Feminino,Escola Pública,AMETISTA,7.172,6.7,5.8,7.5,7.236000000000002,7.8,5.7,7.7,10.0,6.542,10.0,0,Em fase
2022,RA-216,2018,3,Fase 3,13,Feminino,Escola Pública,AMETISTA,7.502,7.9,8.5,7.5,7.453999999999992,7.0,5.3,6.5,9.2,5.583,10.0,0,Em fase
2022,RA-217,2021,3,Fase 3,15,Feminino,Escola Pública,AMETISTA,7.397,7.9,8.5,7.5,7.786,7.1,6.3,7.2,7.7,7.292,5.0,-2,Moderada
2022,RA-218,2022,3,Fase 3,14,Feminino,Escola Pública,AGATA,6.1,6.3,7.3,7.5,7.349999999999994,4.0,5.0,7.0,0.0,6.125,5.0,-1,Moderada
2022,RA-219,2019,3,Fase 3,16,Masculino,Escola Pública,QUARTZO,5.942,8.8,6.9,7.5,7.0699999999999985,3.5,4.0,4.8,1.7,6.375,2.5,-3,Severa
2022,RA-220,2022,3,Fase 3,13,Feminino,Escola Pública,AGATA,7.028,0.0,8.1,7.5,7.913999999999994,6.5,6.8,6.8,5.8,7.833,10.0,0,Em fase
2022,RA-221,2022,3,Fase 3,14,Masculino,Escola Pública,AGATA,6.892,9.6,8.5,7.5,7.42,5.2,7.0,3.5,5.0,6.0,5.0,-1,Moderada
2022,RA-222,2019,3,Fase 3,15,Feminino,Escola Pública,QUARTZO,5.604,7.1,4.6,7.5,5.005999999999995,6.2,5.0,7.5,6.0,4.917,5.0,-2,Moderada
2022,RA-223,2022,3,Fase 3,13,Feminino,Escola Pública,QUARTZO,4.966,0.0,4.6,7.5,5.594000000000001,3.1,4.3,4.7,0.2,5.583,10.0,0,Em fase
2022,RA-224,2021,3,Fase 3,13,Masculino,Escola Pública,QUARTZO,5.671,9.6,4.3,7.5,6.060000000000008,2.6,5.0,2.7,0.0,4.875,10.0,0,Em fase
2022,RA-225,2022,3,Fase 3,14,Masculino,Escola Pública,QUARTZO,5.918,8.3,5.3,7.5,6.363999999999992,5.0,3.0,7.0,,5.708,5.0,-1,Moderada
2022,RA-226,2022,3,Fase 3,14,Feminino,Escola Pública,AGATA,6.549,7.5,6.1,7.5,7.274000000000003,6.8,7.0,6.5,,6.208,5.0,-1,Moderada
2022,RA-227,2022,3,Fase 3,12,Masculino,Escola Pública,AGATA,6.471,9.2,6.4,7.5,6.943999999999999,3.3,4.7,4.3,1.0,5.833,10.0,0,Em fase
2022,RA-228,2017,3,Fase 3,15,Feminino,Escola Pública,AGATA,6.196,7.5,6.7,7.5,6.125999999999996,4.8,3.0,6.0,5.3,6.417,5.0,-2,Moderada
2022,RA-229,2022,3,Fase 3,12,Masculino,Escola Pública,TOPAZIO,8.62,10.0,9.4,7.5,9.099999999999993,6.9,7.0,6.7,7.2,8.5,10.0,0,Em fase
2022,RA-230,2022,3,Fase 3,14,Masculino,Escola Pública,AGATA,6.328,7.9,5.1,7.5,7.779999999999996,5.7,3.7,4.3,9.0,6.75,5.0,-1,Moderada
2022,RA-231,2022,3,Fase 3,14,Masculino,Escola Pública,AGATA,6.116,8.8,7.4,7.5,6.793999999999993,3.8,3.0,4.5,,5.333,5.0,-1,Moderada
2022,RA-232,2022,3,Fase 3,12,Masculino,Escola Pública,QUARTZO,4.245,0.0,4.9,7.5,6.0660000000000025,0.0,0.0,0.0,,4.542,10.0,0,Em fase
2022,RA-233,2022,3,Fase 3,14,Masculino,Escola Pública,AGATA,6.051,7.9,7.4,7.5,6.709999999999994,3.8,3.0,4.5,,5.5,5.0,-1,Moderada
2022,RA-234,2022,3,Fase 3,13,Masculino,Escola Pública,AGATA,6.719,10.0,7.6,5.6,6.624000000000008,4.3,3.7,6.3,2.8,5.583,10.0,0,Em fase
2022,RA-235,2022,3,Fase 3,14,Feminino,Escola Pública,AGATA,6.79,8.3,7.3,7.5,7.065999999999999,6.3,7.0,5.5,,6.417,5.0,-1,Moderada
2022,RA-236,2022,3,Fase 3,12,Feminino,Escola Pública,AMETISTA,7.11,9.6,7.5,7.5,7.183999999999999,3.7,4.0,4.0,3.0,7.208,10.0,0,Em fase
2022,RA-237,2022,3,Fase 3,14,Feminino,Escola Pública,TOPAZIO,8.084,10.0,9.0,7.5,7.905999999999995,7.8,6.8,7.7,8.8,8.417,5.0,-1,Moderada
2022,RA-238,2021,3,Fase 3,14,Feminino,Escola Pública,AGATA,6.331,8.8,6.4,5.0,7.093999999999996,5.1,4.3,6.5,4.5,7.208,5.0,-1,Moderada
2022,RA-239,2021,3,Fase 3,15,Feminino,Escola Pública,QUARTZO,4.572,0.0,3.7,7.5,6.503999999999994,3.7,2.0,4.7,4.5,5.958,5.0,-2,Moderada
2022,RA-240,2017,3,Fase 3,13,Feminino,Rede Decisão,AGATA,6.943,7.1,8.1,5.0,7.645999999999997,4.7,6.3,5.0,2.8,7.042,10.0,0,Em fase
2022,RA-241,2016,3,Fase 3,14,Masculino,Rede Decisão,TOPAZIO,8.468,10.0,10.0,7.5,8.529999999999998,7.7,8.2,7.5,7.3,9.125,5.0,-1,Moderada
2022,RA-242,2018,3,Fase 3,13,Masculino,Rede Decisão,TOPAZIO,8.673,9.6,9.7,5.6,8.314000000000004,8.2,8.7,7.2,8.7,8.708,10.0,0,Em fase
2022,RA-243,2022,3,Fase 3,15,Feminino,Escola Pública,AGATA,6.982,7.1,8.7,5.0,7.569999999999997,6.0,5.0,5.3,7.7,7.875,5.0,-2,Moderada
2022,RA-244,2018,3,Fase 3,12,Feminino,Rede Decisão,TOPAZIO,8.51,7.5,9.4,6.3,8.483999999999998,7.8,6.7,8.0,8.7,9.208,10.0,0,Em fase
2022,RA-245,2016,3,Fase 3,14,Masculino,Rede Decisão,TOPAZIO,8.656,10.0,9.9,7.5,8.960000000000008,8.4,8.3,8.2,8.8,9.25,5.0,-1,Moderada
2022,RA-246,2022,3,Fase 3,13,Masculino,Escola Pública,TOPAZIO,8.639,8.3,9.4,7.5,8.255999999999988,7.6,8.0,6.7,8.0,9.167,10.0,0,Em fase
2022,RA-247,2021,3,Fase 3,13,Feminino,Escola Pública,AMETISTA,7.72,8.3,8.2,7.5,7.649999999999997,5.8,5.3,5.7,6.3,7.875,10.0,0,Em fase
2022,RA-248,2022,3,Fase 3,13,Masculino,Escola Pública,AMETISTA,7.429,9.2,7.6,7.5,7.405999999999997,5.2,4.0,5.5,6.0,7.292,10.0,0,Em fase
2022,RA-249,2017,3,Fase 3,14,Masculino,Escola Pública,QUARTZO,5.097,6.7,7.4,5.0,5.086000000000004,2.9,2.3,4.2,2.2,4.292,5.0,-1,Moderada
2022,RA-250,2022,3,Fase 3,12,Feminino,Escola Pública,AMETISTA,7.958,8.3,8.6,7.5,8.129999999999997,6.6,6.7,6.5,6.7,7.625,10.0,0,Em fase
2022,RA-251,2018,3,Fase 3,15,Masculino,Escola Pública,AGATA,7.022,10.0,8.1,5.6,7.570000000000006,6.3,5.3,6.3,7.2,6.625,5.0,-2,Moderada
2022,RA-252,2018,3,Fase 3,14,Masculino,Escola Pública,QUARTZO,4.277,9.2,2.8,7.5,5.920000000000001,0.9,1.3,1.2,0.2,3.875,5.0,-1,Moderada
2022,RA-253,2019,3,Fase 3,15,Masculino,Escola Pública,QUARTZO,4.312,9.2,3.6,5.0,5.620000000000003,1.8,1.0,3.7,0.7,3.75,5.0,-2,Moderada
2022,RA-254,2019,3,Fase 3,14,Masculino,Escola Pública,AGATA,6.715,10.0,7.4,5.6,7.3160000000000025,5.3,5.0,6.8,4.0,6.917,5.0,-1,Moderada
2022,RA-255,2019,3,Fase 3,14,Masculino,Escola Pública,QUARTZO,4.563,7.5,3.8,5.0,6.8459999999999965,1.3,1.0,2.3,0.5,5.542,5.0,-1,Moderada
2022,RA-256,2019,3,Fase 3,12,Feminino,Escola Pública,AMETISTA,7.192,8.8,8.5,5.0,7.303999999999995,5.2,5.3,6.7,3.5,6.708,10.0,0,Em fase
2022,RA-257,2018,3,Fase 3,14,Feminino,Escola Pública,QUARTZO,5.149,0.0,6.4,5.6,7.473999999999998,3.6,4.0,5.2,1.5,6.708,5.0,-1,Moderada
2022,RA-258,2018,3,Fase 3,12,Feminino,Escola Pública,AGATA,6.926,10.0,7.3,5.6,7.210000000000001,4.8,2.7,6.2,5.5,6.125,10.0,0,Em fase
2022,RA-259,2017,3,Fase 3,16,Masculino,Escola Pública,QUARTZO,4.182,8.8,2.9,7.5,6.17,0.9,0.0,2.7,0.2,4.625,2.5,-3,Severa
2022,RA-260,2019,3,Fase 3,13,Feminino,Escola Pública,AMETISTA,7.44,10.0,8.2,7.5,7.5840000000000085,5.0,5.7,5.2,4.2,6.458,10.0,0,Em fase
2022,RA-261,2019,3,Fase 3,14,Feminino,Escola Pública,AGATA,6.763,8.8,7.2,5.6,8.145999999999995,5.8,6.2,5.8,5.5,7.042,5.0,-1,Moderada
2022,RA-262,2021,3,Fase 3,15,Masculino,Escola Pública,QUARTZO,4.786,0.0,5.8,5.6,7.609999999999992,3.4,1.3,5.5,3.5,5.625,5.0,-2,Moderada
2022,RA-263,2019,3,Fase 3,15,Feminino,Escola Pública,QUARTZO,5.319,5.8,5.6,7.5,7.455999999999996,3.7,3.0,2.8,5.4,4.417,5.0,-2,Moderada
2022,RA-264,2022,3,Fase 3,15,Feminino,Escola Pública,AMETISTA,7.087,10.0,9.2,5.6,7.02,5.8,6.0,5.5,,6.625,5.0,-2,Moderada
2022,RA-265,2019,3,Fase 3,13,Masculino,Escola Pública,AMETISTA,7.926,8.3,7.7,7.5,8.426,6.9,5.3,7.0,8.5,7.917,10.0,0,Em fase
2022,RA-266,2019,3,Fase 3,16,Feminino,Escola Pública,QUARTZO,5.987,7.5,5.8,5.6,7.503999999999991,6.0,5.0,6.7,6.3,6.583,2.5,-3,Severa
2022,RA-267,2016,3,Fase 3,15,Feminino,Escola Pública,AGATA,6.012,10.0,7.4,5.0,6.13599999999999,3.3,2.3,4.8,2.7,6.292,5.0,-2,Moderada
2022,RA-268,2021,3,Fase 3,14,Feminino,Escola Pública,AGATA,6.695,9.2,6.7,6.3,7.233999999999998,5.7,7.0,6.8,3.2,7.208,5.0,-1,Moderada
2022,RA-269,2022,3,Fase 3,13,Masculino,Escola Pública,TOPAZIO,8.231,9.2,8.6,6.3,7.309999999999999,8.9,8.7,9.5,8.5,7.25,10.0,0,Em fase
2022,RA-270,2019,3,Fase 3,13,Feminino,Rede Decisão,TOPAZIO,8.226,8.3,8.4,6.9,8.210000000000006,7.9,8.0,7.2,8.5,8.125,10.0,0,Em fase
2022,RA-271,2022,3,Fase 3,15,Feminino,Escola Pública,AMETISTA,7.255,9.2,8.5,5.6,7.633999999999999,7.1,6.3,6.5,8.3,6.958,5.0,-2,Moderada
2022,RA-272,2021,3,Fase 3,14,Masculino,Escola Pública,AGATA,6.361,9.2,5.7,7.5,7.475999999999994,5.1,5.0,6.8,3.5,6.417,5.0,-1,Moderada
2022,RA-273,2018,3,Fase 3,14,Feminino,Escola Pública,QUARTZO,5.679,9.2,5.3,7.5,6.824000000000003,3.0,3.8,4.7,0.5,5.833,5.0,-1,Moderada
2022,RA-274,2019,3,Fase 3,11,Feminino,Rede Decisão,AMETISTA,7.946,7.9,8.3,7.5,7.259999999999991,8.1,8.1,9.3,7.0,7.0,10.0,1,Em fase
2022,RA-275,2018,3,Fase 3,15,Masculino,Escola Pública,AGATA,6.665,9.6,6.9,7.5,8.216000000000001,4.6,5.0,6.0,2.7,6.667,5.0,-2,Moderada
2022,RA-276,2017,3,Fase 3,14,Feminino,Escola Pública,QUARTZO,5.527,7.1,5.7,5.6,7.320000000000002,4.3,3.7,6.0,3.3,5.125,5.0,-1,Moderada
2022,RA-277,2021,3,Fase 3,14,Masculino,Escola Pública,AMETISTA,7.411,7.1,8.8,7.5,7.693999999999992,7.4,7.2,7.0,8.2,7.208,5.0,-1,Moderada
2022,RA-278,2018,3,Fase 3,12,Masculino,Rede Decisão,AMETISTA,7.741,8.8,9.2,5.6,7.775999999999996,6.0,5.7,5.8,6.4,7.417,10.0,0,Em fase
2022,RA-279,2019,3,Fase 3,13,Masculino,Rede Decisão,TOPAZIO,8.815,9.2,9.9,6.3,8.233999999999986,9.1,9.7,8.3,9.3,8.208,10.0,0,Em fase
2022,RA-280,2021,3,Fase 3,13,Feminino,Rede Decisão,AMETISTA,8.046,7.5,9.2,7.5,8.193999999999999,7.1,5.7,7.0,8.7,7.333,10.0,0,Em fase
2022,RA-281,2019,3,Fase 3,13,Feminino,Escola Pública,AGATA,6.806,6.7,6.9,7.5,7.009999999999996,5.9,5.0,6.8,6.0,5.625,10.0,0,Em fase
2022,RA-282,2019,3,Fase 3,13,Feminino,Escola Pública,AGATA,6.618,8.8,6.8,7.5,7.030000000000003,4.0,4.7,6.3,1.0,5.625,10.0,0,Em fase
2022,RA-283,2020,3,Fase 3,14,Masculino,Escola Pública,AMETISTA,7.131,9.6,8.8,7.5,7.160000000000002,5.6,4.5,5.8,6.6,6.625,5.0,-1,Moderada
2022,RA-284,2022,3,Fase 3,13,Masculino,Escola Pública,QUARTZO,5.939,6.7,5.1,5.6,7.3740000000000006,3.8,7.0,4.5,0.0,5.958,10.0,0,Em fase
2022,RA-285,2020,3,Fase 3,16,Feminino,Escola Pública,QUARTZO,5.063,9.2,4.1,7.5,6.1299999999999955,2.8,4.0,3.2,1.2,5.75,2.5,-3,Severa
2022,RA-286,2022,3,Fase 3,15,Feminino,Escola Pública,QUARTZO,5.424,7.1,5.8,6.3,6.990000000000007,3.0,4.7,2.3,2.0,5.625,5.0,-2,Moderada
2022,RA-287,2022,3,Fase 3,17,Feminino,Escola Pública,QUARTZO,3.7,7.9,3.4,5.0,4.015999999999997,1.1,0.7,2.5,0.2,4.292,2.5,-4,Severa
2022,RA-288,2022,3,Fase 3,16,Feminino,Escola Pública,QUARTZO,4.097,0.0,5.6,6.3,7.304000000000004,0.0,,,,6.833,2.5,-3,Severa
2022,RA-289,2020,3,Fase 3,14,Feminino,Escola Pública,AGATA,6.236,0.0,7.8,6.3,7.359999999999998,6.8,5.3,7.5,7.5,7.25,5.0,-1,Moderada
2022,RA-290,2022,3,Fase 3,17,Feminino,Escola Pública,QUARTZO,4.929,10.0,3.9,6.3,7.206000000000001,1.7,1.0,2.3,1.8,6.042,2.5,-4,Severa
2022,RA-291,2022,3,Fase 3,13,Masculino,Escola Pública,TOPAZIO,8.122,8.3,8.2,6.9,8.035999999999994,8.0,8.0,7.5,8.5,7.792,10.0,0,Em fase
